No of Persons Voted,Duration_Min,Drama,Genre_Count,Description_Word_Count,Description_Char_Count,Written_by_freq,No of Persons Voted_Log,Release_Year,Film_Age,Release_Decade,Rating
499.0,92.0,0.0,4.0,71.0,452.0,1.0,6.214608098422191,2001.0,24.0,2000.0,6.0
87.0,102.0,0.0,3.0,77.0,479.0,1.0,4.477336814478207,1999.0,26.0,1990.0,7.3
118.0,87.0,0.0,3.0,37.0,192.0,1.0,4.77912349311153,2002.0,23.0,2000.0,7.0
45.0,110.0,0.0,3.0,88.0,507.0,1.0,3.828641396489095,2018.0,7.0,2010.0,6.3
5.0,85.0,0.0,2.0,15.0,112.0,1.0,1.791759469228055,1987.0,38.0,1980.0,7.0
14.0,102.0,1.0,3.0,41.0,255.0,4.0,2.70805020110221,2020.0,5.0,2020.0,5.5
31.0,128.0,1.0,6.0,26.0,145.0,1.0,3.4657359027997265,1984.0,41.0,1980.0,8.0
8.0,98.0,1.0,4.0,39.0,233.0,1.0,2.1972245773362196,2019.0,6.0,2010.0,5.6
10.0,100.0,1.0,3.0,97.0,589.0,1.0,2.3978952727983707,2019.0,6.0,2010.0,5.2
127.0,121.0,0.0,3.0,21.0,136.0,2.0,4.852030263919617,1994.0,31.0,1990.0,7.6
296.0,118.0,0.0,3.0,119.0,683.0,1.0,5.6937321388027,2013.0,12.0,2010.0,7.9
6.0,98.0,1.0,2.0,53.0,338.0,1.0,1.9459101490553132,2019.0,6.0,2010.0,6.5
8.0,95.0,0.0,2.0,39.0,247.0,1.0,2.1972245773362196,2023.0,2.0,2020.0,3.4
28.0,113.0,1.0,2.0,9.0,65.0,46.0,3.367295829986474,1998.0,27.0,1990.0,6.3
5.0,92.0,1.0,2.0,87.0,500.0,2.0,1.791759469228055,2022.0,3.0,2020.0,3.4
10.0,83.0,1.0,2.0,97.0,610.0,1.0,2.3978952727983707,2010.0,15.0,2010.0,9.4
412.0,96.0,0.0,2.0,40.0,264.0,1.0,6.023447592961033,2015.0,10.0,2010.0,8.0
20.0,93.0,1.0,2.0,23.0,129.0,1.0,3.044522437723423,2013.0,12.0,2010.0,7.2
161.0,132.0,1.0,3.0,45.0,294.0,1.0,5.087596335232384,1999.0,26.0,1990.0,7.4
7.0,118.0,1.0,3.0,66.0,369.0,1.0,2.0794415416798357,2001.0,24.0,2000.0,5.0
26.0,99.0,1.0,4.0,87.0,527.0,4.0,3.295836866004329,2014.0,11.0,2010.0,6.8
26.0,99.0,1.0,4.0,87.0,527.0,4.0,3.295836866004329,2014.0,11.0,2010.0,6.8
26.0,99.0,1.0,4.0,26.0,168.0,4.0,3.295836866004329,2019.0,6.0,2010.0,6.8
26.0,99.0,1.0,4.0,26.0,168.0,4.0,3.295836866004329,2019.0,6.0,2010.0,6.8
303.0,108.0,0.0,3.0,23.0,159.0,1.0,5.717027701406222,1998.0,27.0,1990.0,6.1
161.0,104.0,1.0,4.0,32.0,187.0,1.0,5.087596335232384,1999.0,26.0,1990.0,4.0
15.0,97.0,0.0,2.0,45.0,271.0,1.0,2.772588722239781,2013.0,12.0,2010.0,5.3
23.0,110.0,0.0,3.0,93.0,487.0,1.0,3.1780538303479458,1987.0,38.0,1980.0,6.5
283.0,107.0,0.0,3.0,27.0,160.0,1.0,5.648974238161206,2017.0,8.0,2010.0,4.7
352.0,150.0,0.0,4.0,27.0,138.0,1.0,5.8664680569332965,1998.0,27.0,1990.0,6.3
274.0,103.0,0.0,4.0,63.0,381.0,1.0,5.616771097666572,2017.0,8.0,2010.0,5.7
203.0,84.0,0.0,2.0,22.0,131.0,3.0,5.318119993844216,2014.0,11.0,2010.0,5.0
18.0,94.0,1.0,1.0,119.0,751.0,1.0,2.9444389791664403,2010.0,15.0,2010.0,6.3
5.0,131.0,1.0,3.0,85.0,497.0,1.0,1.791759469228055,2021.0,4.0,2020.0,5.2
14.0,96.0,0.0,2.0,22.0,135.0,1.0,2.70805020110221,2013.0,12.0,2010.0,4.2
7.0,97.0,0.0,3.0,29.0,163.0,1.0,2.0794415416798357,1980.0,45.0,1980.0,4.3
4.0,137.0,1.0,4.0,102.0,624.0,1.0,1.6094379124341003,2023.0,2.0,2020.0,4.8
143.0,97.0,1.0,3.0,214.0,1240.0,2.0,4.969813299576001,2007.0,18.0,2000.0,7.2
179.0,111.0,0.0,3.0,28.0,183.0,1.0,5.19295685089021,2013.0,12.0,2010.0,6.2
8.0,90.0,1.0,1.0,24.0,138.0,1.0,2.1972245773362196,2012.0,13.0,2010.0,4.3
142.0,116.0,0.0,3.0,159.0,907.0,1.0,4.962844630259907,2007.0,18.0,2000.0,9.0
107.0,92.0,0.0,3.0,152.0,882.0,2.0,4.68213122712422,2010.0,15.0,2010.0,7.2
9.0,120.0,1.0,2.0,175.0,1063.0,3.0,2.302585092994046,2010.0,15.0,2010.0,7.2
5.0,94.0,1.0,3.0,120.0,677.0,1.0,1.791759469228055,2020.0,5.0,2020.0,5.2
603.0,121.0,0.0,3.0,31.0,215.0,1.0,6.403574197934815,2003.0,22.0,2000.0,8.6
1247.0,154.0,0.0,3.0,58.0,365.0,6.0,7.129297548929373,2011.0,14.0,2010.0,5.9
20.0,112.0,1.0,3.0,40.0,262.0,1.0,3.044522437723423,2015.0,10.0,2010.0,5.4
19.0,94.0,1.0,2.0,80.0,468.0,1.0,2.995732273553991,2017.0,8.0,2010.0,7.3
16.0,105.0,0.0,2.0,30.0,154.0,1.0,2.833213344056216,1997.0,28.0,1990.0,4.3
34.0,114.0,1.0,3.0,129.0,761.0,19.0,3.5553480614894135,2012.0,13.0,2010.0,5.2
34.0,88.0,0.0,2.0,43.0,252.0,1.0,3.5553480614894135,2018.0,7.0,2010.0,3.9
76.0,95.0,1.0,4.0,56.0,329.0,1.0,4.343805421853684,2015.0,10.0,2010.0,6.8
24.0,114.0,1.0,4.0,110.0,615.0,1.0,3.2188758248682006,2014.0,11.0,2010.0,5.8
35.0,112.0,0.0,1.0,34.0,177.0,1.0,3.58351893845611,1999.0,26.0,1990.0,7.4
19.0,82.0,0.0,4.0,31.0,159.0,1.0,2.995732273553991,1986.0,39.0,1980.0,7.0
136.0,98.0,0.0,4.0,57.0,357.0,2.0,4.919980925828125,2020.0,5.0,2020.0,6.1
5.0,118.0,1.0,4.0,82.0,484.0,1.0,1.791759469228055,2010.0,15.0,2010.0,8.2
9.0,110.0,1.0,1.0,64.0,380.0,1.0,2.302585092994046,2020.0,5.0,2020.0,5.2
10.0,116.0,1.0,2.0,100.0,644.0,2.0,2.3978952727983707,2013.0,12.0,2010.0,4.8
24.0,94.0,1.0,3.0,38.0,209.0,1.0,3.2188758248682006,2017.0,8.0,2010.0,5.6
76.0,104.0,1.0,4.0,19.0,141.0,1.0,4.343805421853684,2001.0,24.0,2000.0,6.5
151.0,105.0,0.0,4.0,132.0,774.0,2.0,5.0238805208462765,2009.0,16.0,2000.0,5.7
14.0,112.0,0.0,3.0,45.0,234.0,1.0,2.70805020110221,2019.0,6.0,2010.0,5.9
23.0,101.0,1.0,5.0,49.0,299.0,1.0,3.1780538303479458,2015.0,10.0,2010.0,3.1
40.0,86.0,0.0,5.0,28.0,194.0,1.0,3.713572066704308,2009.0,16.0,2000.0,5.5
25.0,90.0,0.0,5.0,127.0,715.0,1.0,3.258096538021482,2014.0,11.0,2010.0,5.1
319.0,105.0,0.0,3.0,20.0,138.0,1.0,5.768320995793772,2012.0,13.0,2010.0,5.8
593.0,123.0,0.0,3.0,145.0,848.0,1.0,6.386879319362645,2009.0,16.0,2000.0,8.7
80.0,117.0,0.0,4.0,29.0,167.0,1.0,4.394449154672439,1990.0,35.0,1990.0,6.9
27.0,107.0,1.0,2.0,63.0,397.0,1.0,3.332204510175204,2022.0,3.0,2020.0,4.0
11.0,109.0,1.0,5.0,18.0,109.0,1.0,2.4849066497880004,1993.0,32.0,1990.0,6.5
103.0,96.0,0.0,3.0,38.0,208.0,1.0,4.6443908991413725,2007.0,18.0,2000.0,6.2
66.0,91.0,0.0,1.0,29.0,169.0,1.0,4.204692619390966,2005.0,20.0,2000.0,6.7
43.0,104.0,0.0,2.0,42.0,236.0,1.0,3.784189633918261,2021.0,4.0,2020.0,7.3
142.0,101.0,0.0,1.0,72.0,417.0,1.0,4.962844630259907,2023.0,2.0,2020.0,9.5
61.0,114.0,1.0,3.0,143.0,901.0,1.0,4.127134385045092,2011.0,14.0,2010.0,6.3
62.0,102.0,1.0,4.0,63.0,390.0,1.0,4.143134726391533,2012.0,13.0,2010.0,7.7
26.0,96.0,1.0,3.0,21.0,103.0,1.0,3.295836866004329,1995.0,30.0,1990.0,7.5
6.0,100.0,1.0,4.0,36.0,196.0,1.0,1.9459101490553132,1995.0,30.0,1990.0,7.5
126.0,100.0,1.0,4.0,98.0,569.0,1.0,4.844187086458591,2009.0,16.0,2000.0,2.4
27.0,107.0,1.0,6.0,39.0,219.0,1.0,3.332204510175204,2021.0,4.0,2020.0,6.4
12.0,89.0,1.0,3.0,92.0,556.0,1.0,2.5649493574615367,2012.0,13.0,2010.0,6.9
195.0,93.0,1.0,2.0,30.0,183.0,1.0,5.278114659230517,1999.0,26.0,1990.0,7.5
6.0,85.0,1.0,1.0,70.0,397.0,1.0,1.9459101490553132,2020.0,5.0,2020.0,3.5
61.0,118.0,1.0,7.0,32.0,208.0,1.0,4.127134385045092,2015.0,10.0,2010.0,2.3
92.0,104.0,0.0,1.0,70.0,406.0,8.0,4.532599493153256,2017.0,8.0,2010.0,4.8
120.0,86.0,0.0,5.0,92.0,505.0,1.0,4.795790545596741,2017.0,8.0,2010.0,3.1
5.0,91.0,1.0,4.0,36.0,215.0,1.0,1.791759469228055,2016.0,9.0,2010.0,5.4
6.0,110.0,0.0,1.0,67.0,412.0,1.0,1.9459101490553132,1999.0,26.0,1990.0,7.2
56.0,87.0,0.0,3.0,53.0,315.0,1.0,4.04305126783455,1998.0,27.0,1990.0,8.3
357.0,105.0,1.0,4.0,122.0,777.0,1.0,5.8805329864007,2021.0,4.0,2020.0,5.5
79.0,90.0,1.0,5.0,17.0,100.0,2.0,4.382026634673881,2006.0,19.0,2000.0,6.1
18.0,101.0,1.0,2.0,64.0,354.0,1.0,2.9444389791664403,2013.0,12.0,2010.0,7.4
35.0,93.0,0.0,6.0,78.0,466.0,1.0,3.58351893845611,2006.0,19.0,2000.0,4.8
5.0,93.0,0.0,3.0,28.0,163.0,1.0,1.791759469228055,1994.0,31.0,1990.0,5.6
9.0,99.0,0.0,1.0,100.0,671.0,1.0,2.302585092994046,2022.0,3.0,2020.0,5.0
226.0,107.0,1.0,4.0,24.0,139.0,6.0,5.424950017481403,2022.0,3.0,2020.0,8.8
226.0,107.0,1.0,4.0,24.0,139.0,6.0,5.424950017481403,2022.0,3.0,2020.0,8.8
226.0,107.0,1.0,4.0,168.0,1018.0,6.0,5.424950017481403,2008.0,17.0,2000.0,8.8
226.0,107.0,1.0,4.0,168.0,1018.0,6.0,5.424950017481403,2008.0,17.0,2000.0,8.8
122.0,105.0,1.0,5.0,74.0,455.0,1.0,4.812184355372417,2017.0,8.0,2010.0,4.6
71.0,130.0,1.0,1.0,48.0,285.0,2.0,4.276666119016055,2011.0,14.0,2010.0,7.5
87.0,98.0,1.0,3.0,52.0,313.0,1.0,4.477336814478207,2015.0,10.0,2010.0,4.4
43.0,113.0,0.0,4.0,86.0,502.0,1.0,3.784189633918261,1985.0,40.0,1980.0,7.5
649.0,126.0,1.0,4.0,71.0,387.0,1.0,6.476972362889683,2017.0,8.0,2010.0,7.2
328.0,128.0,0.0,2.0,134.0,748.0,1.0,5.796057750765372,2019.0,6.0,2010.0,5.6
6.0,94.0,0.0,1.0,48.0,267.0,1.0,1.9459101490553132,2009.0,16.0,2000.0,5.0
6.0,114.0,0.0,5.0,25.0,134.0,3.0,1.9459101490553132,1976.0,49.0,1970.0,8.5
62.0,84.0,0.0,4.0,36.0,204.0,3.0,4.143134726391533,2001.0,24.0,2000.0,7.0
186.0,94.0,0.0,4.0,82.0,481.0,1.0,5.231108616854587,1985.0,40.0,1980.0,8.0
198.0,121.0,0.0,4.0,169.0,1017.0,1.0,5.293304824724492,2009.0,16.0,2000.0,5.8
148.0,94.0,0.0,6.0,95.0,601.0,1.0,5.003946305945459,2012.0,13.0,2010.0,5.9
49.0,91.0,1.0,5.0,86.0,498.0,1.0,3.912023005428146,2008.0,17.0,2000.0,4.1
108.0,99.0,1.0,3.0,149.0,870.0,1.0,4.6913478822291435,2011.0,14.0,2010.0,5.8
54.0,89.0,0.0,2.0,19.0,110.0,2.0,4.007333185232471,2006.0,19.0,2000.0,4.9
19.0,104.0,0.0,3.0,173.0,993.0,1.0,2.995732273553991,2008.0,17.0,2000.0,6.4
6.0,100.0,0.0,2.0,77.0,436.0,1.0,1.9459101490553132,2012.0,13.0,2010.0,4.5
12.0,100.0,0.0,3.0,38.0,212.0,1.0,2.5649493574615367,2013.0,12.0,2010.0,6.5
14.0,108.0,0.0,3.0,15.0,99.0,1.0,2.70805020110221,1988.0,37.0,1980.0,5.7
40.0,99.0,1.0,5.0,33.0,205.0,1.0,3.713572066704308,2000.0,25.0,2000.0,6.8
173.0,110.0,1.0,3.0,132.0,784.0,1.0,5.159055299214529,2012.0,13.0,2010.0,7.9
39.0,98.0,0.0,1.0,20.0,118.0,3.0,3.6888794541139363,2000.0,25.0,2000.0,6.2
19.0,95.0,0.0,2.0,24.0,133.0,1.0,2.995732273553991,1995.0,30.0,1990.0,4.3
872.0,125.0,0.0,4.0,40.0,241.0,1.0,6.771935555839602,2022.0,3.0,2020.0,6.8
9.0,116.0,0.0,2.0,81.0,495.0,1.0,2.302585092994046,2020.0,5.0,2020.0,8.3
4.0,89.0,0.0,2.0,31.0,202.0,1.0,1.6094379124341003,2019.0,6.0,2010.0,6.3
30.0,85.0,0.0,2.0,75.0,450.0,1.0,3.4339872044851463,2018.0,7.0,2010.0,7.5
319.0,110.0,0.0,4.0,32.0,203.0,3.0,5.768320995793772,2013.0,12.0,2010.0,5.3
42.0,106.0,0.0,4.0,70.0,472.0,1.0,3.7612001156935624,2020.0,5.0,2020.0,8.5
22.0,92.0,1.0,3.0,63.0,331.0,3.0,3.1354942159291497,1999.0,26.0,1990.0,2.2
9.0,114.0,0.0,2.0,16.0,108.0,1.0,2.302585092994046,1978.0,47.0,1970.0,6.6
40.0,96.0,0.0,2.0,73.0,410.0,3.0,3.713572066704308,2016.0,9.0,2010.0,5.2
230.0,107.0,0.0,4.0,40.0,224.0,1.0,5.442417710521793,2013.0,12.0,2010.0,6.0
159.0,94.0,0.0,2.0,42.0,264.0,12.0,5.075173815233827,1995.0,30.0,1990.0,8.2
124.0,87.0,0.0,7.0,21.0,126.0,1.0,4.8283137373023015,2007.0,18.0,2000.0,6.4
5.0,94.0,0.0,2.0,20.0,124.0,1.0,1.791759469228055,1990.0,35.0,1990.0,6.0
495.0,131.0,0.0,4.0,35.0,221.0,1.0,6.206575926724928,2012.0,13.0,2010.0,5.0
101.0,84.0,0.0,3.0,28.0,167.0,2.0,4.624972813284271,2004.0,21.0,2000.0,8.0
31.0,105.0,1.0,4.0,42.0,269.0,1.0,3.4657359027997265,2003.0,22.0,2000.0,6.2
12.0,99.0,1.0,3.0,40.0,254.0,1.0,2.5649493574615367,2003.0,22.0,2000.0,6.6
41.0,97.0,1.0,3.0,93.0,541.0,1.0,3.7376696182833684,2017.0,8.0,2010.0,5.6
6.0,100.0,0.0,3.0,61.0,370.0,1.0,1.9459101490553132,1980.0,45.0,1980.0,6.7
24.0,110.0,0.0,3.0,58.0,360.0,1.0,3.2188758248682006,2023.0,2.0,2020.0,5.3
10.0,112.0,1.0,4.0,58.0,363.0,1.0,2.3978952727983707,2009.0,16.0,2000.0,7.3
22.0,90.0,1.0,2.0,119.0,707.0,1.0,3.1354942159291497,2013.0,12.0,2010.0,6.5
8.0,90.0,0.0,2.0,33.0,206.0,1.0,2.1972245773362196,2006.0,19.0,2000.0,3.8
568.0,85.0,0.0,3.0,41.0,251.0,5.0,6.343880434126331,2013.0,12.0,2010.0,5.4
401.0,95.0,0.0,3.0,114.0,706.0,6.0,5.996452088619021,2007.0,18.0,2000.0,7.1
143.0,95.0,0.0,3.0,32.0,154.0,1.0,4.969813299576001,2012.0,13.0,2010.0,7.8
32.0,95.0,0.0,2.0,40.0,232.0,1.0,3.4965075614664802,1997.0,28.0,1990.0,7.4
63.0,128.0,1.0,2.0,44.0,246.0,1.0,4.1588830833596715,1999.0,26.0,1990.0,7.9
110.0,97.0,0.0,2.0,24.0,155.0,1.0,4.709530201312334,1988.0,37.0,1980.0,8.3
141.0,137.0,1.0,5.0,78.0,474.0,1.0,4.955827057601261,2015.0,10.0,2010.0,5.6
14.0,100.0,0.0,2.0,47.0,291.0,1.0,2.70805020110221,2020.0,5.0,2020.0,3.6
180.0,99.0,0.0,3.0,27.0,176.0,1.0,5.198497031265826,2014.0,11.0,2010.0,5.7
81.0,87.0,0.0,3.0,73.0,435.0,2.0,4.406719247264253,2007.0,18.0,2000.0,7.9
18.0,118.0,1.0,2.0,64.0,454.0,11.0,2.9444389791664403,2021.0,4.0,2020.0,6.1
125.0,88.0,0.0,6.0,75.0,446.0,1.0,4.836281906951478,2009.0,16.0,2000.0,4.4
28.0,127.0,1.0,4.0,81.0,482.0,1.0,3.367295829986474,2015.0,10.0,2010.0,6.2
144.0,109.0,1.0,4.0,95.0,567.0,1.0,4.976733742420574,2021.0,4.0,2020.0,4.3
11.0,95.0,1.0,2.0,96.0,585.0,1.0,2.4849066497880004,2015.0,10.0,2010.0,7.1
6.0,90.0,0.0,4.0,34.0,233.0,1.0,1.9459101490553132,2020.0,5.0,2020.0,8.0
356.0,90.0,0.0,2.0,84.0,516.0,5.0,5.877735781779639,1998.0,27.0,1990.0,7.9
10.0,92.0,0.0,1.0,52.0,329.0,2.0,2.3978952727983707,2012.0,13.0,2010.0,5.4
251.0,115.0,0.0,2.0,89.0,548.0,1.0,5.529429087511423,2004.0,21.0,2000.0,7.4
220.0,130.0,0.0,3.0,111.0,636.0,1.0,5.3981627015177525,2022.0,3.0,2020.0,4.5
8.0,108.0,0.0,5.0,21.0,116.0,1.0,2.1972245773362196,2001.0,24.0,2000.0,7.8
55.0,102.0,0.0,7.0,53.0,299.0,1.0,4.02535169073515,2003.0,22.0,2000.0,5.6
22.0,92.0,0.0,3.0,26.0,148.0,1.0,3.1354942159291497,2000.0,25.0,2000.0,8.3
26.0,108.0,1.0,3.0,120.0,748.0,1.0,3.295836866004329,2016.0,9.0,2010.0,6.3
5.0,89.0,1.0,1.0,93.0,585.0,1.0,1.791759469228055,2006.0,19.0,2000.0,7.2
4.0,96.0,1.0,3.0,70.0,391.0,4.0,1.6094379124341003,2008.0,17.0,2000.0,5.8
432.0,120.0,0.0,2.0,15.0,85.0,1.0,6.07073772800249,2013.0,12.0,2010.0,5.9
725.0,103.0,1.0,5.0,212.0,1221.0,1.0,6.587550014824796,2013.0,12.0,2010.0,6.9
4.0,107.0,0.0,3.0,31.0,205.0,1.0,1.6094379124341003,1974.0,51.0,1970.0,5.3
19.0,98.0,0.0,2.0,36.0,204.0,2.0,2.995732273553991,2013.0,12.0,2010.0,5.1
7.0,86.0,1.0,3.0,85.0,502.0,1.0,2.0794415416798357,2014.0,11.0,2010.0,6.3
5.0,102.0,1.0,2.0,82.0,486.0,1.0,1.791759469228055,2019.0,6.0,2010.0,7.8
4.0,114.0,1.0,4.0,23.0,143.0,1.0,1.6094379124341003,1996.0,29.0,1990.0,5.8
13.0,96.0,1.0,3.0,45.0,309.0,1.0,2.6390573296152584,2014.0,11.0,2010.0,5.8
4.0,93.0,1.0,3.0,74.0,476.0,1.0,1.6094379124341003,2020.0,5.0,2020.0,7.5
11.0,119.0,1.0,2.0,124.0,797.0,1.0,2.4849066497880004,2021.0,4.0,2020.0,7.1
145.0,93.0,0.0,3.0,224.0,1282.0,2.0,4.983606621708336,2019.0,6.0,2010.0,4.5
4.0,109.0,0.0,1.0,105.0,630.0,1.0,1.6094379124341003,2019.0,6.0,2010.0,6.8
99.0,101.0,1.0,3.0,15.0,94.0,1.0,4.605170185988092,2003.0,22.0,2000.0,8.3
24.0,99.0,0.0,3.0,13.0,78.0,1.0,3.2188758248682006,1995.0,30.0,1990.0,6.0
13.0,83.0,0.0,2.0,44.0,245.0,14.0,2.6390573296152584,1991.0,34.0,1990.0,6.3
46.0,110.0,0.0,3.0,92.0,575.0,1.0,3.8501476017100584,2008.0,17.0,2000.0,6.5
21.0,105.0,0.0,2.0,49.0,268.0,1.0,3.091042453358316,2020.0,5.0,2020.0,6.8
428.0,107.0,0.0,1.0,37.0,231.0,1.0,6.061456918928017,1994.0,31.0,1990.0,5.8
227.0,105.0,1.0,5.0,75.0,429.0,1.0,5.429345628954441,2014.0,11.0,2010.0,5.1
4.0,102.0,1.0,3.0,94.0,557.0,1.0,1.6094379124341003,2006.0,19.0,2000.0,7.5
7.0,96.0,0.0,2.0,73.0,438.0,1.0,2.0794415416798357,2016.0,9.0,2010.0,5.7
5.0,104.0,1.0,2.0,22.0,120.0,1.0,1.791759469228055,2023.0,2.0,2020.0,3.6
118.0,100.0,1.0,4.0,34.0,206.0,1.0,4.77912349311153,2021.0,4.0,2020.0,5.1
35.0,115.0,1.0,4.0,85.0,541.0,1.0,3.58351893845611,2014.0,11.0,2010.0,7.1
8.0,90.0,0.0,2.0,68.0,429.0,1.0,2.1972245773362196,2005.0,20.0,2000.0,6.9
13.0,96.0,1.0,4.0,29.0,162.0,1.0,2.6390573296152584,1990.0,35.0,1990.0,6.2
142.0,124.0,0.0,3.0,87.0,515.0,1.0,4.962844630259907,2005.0,20.0,2000.0,7.9
17.0,112.0,1.0,3.0,88.0,573.0,1.0,2.8903717578961645,2021.0,4.0,2020.0,5.2
42.0,116.0,1.0,4.0,24.0,130.0,1.0,3.7612001156935624,2020.0,5.0,2020.0,6.0
5.0,115.0,1.0,6.0,30.0,186.0,1.0,1.791759469228055,1985.0,40.0,1980.0,5.8
19.0,116.0,1.0,4.0,63.0,387.0,9.0,2.995732273553991,2009.0,16.0,2000.0,6.4
42.0,93.0,1.0,2.0,59.0,374.0,1.0,3.7612001156935624,2024.0,1.0,2020.0,5.0
153.0,96.0,0.0,3.0,175.0,1049.0,4.0,5.0369526024136295,2009.0,16.0,2000.0,6.6
18.0,87.0,1.0,5.0,117.0,745.0,1.0,2.9444389791664403,2012.0,13.0,2010.0,6.5
165.0,105.0,0.0,2.0,32.0,168.0,1.0,5.111987788356544,2000.0,25.0,2000.0,6.2
7.0,85.0,0.0,1.0,28.0,192.0,1.0,2.0794415416798357,2003.0,22.0,2000.0,5.3
7.0,94.0,1.0,1.0,215.0,1224.0,1.0,2.0794415416798357,2012.0,13.0,2010.0,7.9
37.0,105.0,0.0,5.0,23.0,136.0,1.0,3.6375861597263857,1984.0,41.0,1980.0,4.5
159.0,137.0,0.0,3.0,57.0,313.0,1.0,5.075173815233827,1984.0,41.0,1980.0,6.4
9.0,119.0,1.0,2.0,38.0,196.0,1.0,2.302585092994046,1997.0,28.0,1990.0,6.9
41.0,93.0,0.0,3.0,89.0,527.0,5.0,3.7376696182833684,2016.0,9.0,2010.0,6.5
41.0,93.0,0.0,3.0,89.0,527.0,5.0,3.7376696182833684,2016.0,9.0,2010.0,6.5
41.0,93.0,0.0,3.0,100.0,624.0,5.0,3.7376696182833684,2008.0,17.0,2000.0,6.5
41.0,93.0,0.0,3.0,100.0,624.0,5.0,3.7376696182833684,2008.0,17.0,2000.0,6.5
111.0,103.0,1.0,4.0,16.0,92.0,2.0,4.718498871295094,2002.0,23.0,2000.0,8.3
4.0,95.0,1.0,2.0,33.0,192.0,1.0,1.6094379124341003,1996.0,29.0,1990.0,5.5
9.0,97.0,1.0,2.0,201.0,1212.0,1.0,2.302585092994046,2011.0,14.0,2010.0,7.3
85.0,105.0,1.0,4.0,49.0,310.0,1.0,4.454347296253507,1999.0,26.0,1990.0,4.6
61.0,105.0,0.0,5.0,75.0,413.0,1.0,4.127134385045092,2017.0,8.0,2010.0,5.3
127.0,109.0,1.0,4.0,23.0,119.0,1.0,4.852030263919617,2014.0,11.0,2010.0,5.3
68.0,88.0,0.0,7.0,82.0,519.0,1.0,4.23410650459726,2009.0,16.0,2000.0,5.0
7.0,96.0,1.0,5.0,39.0,202.0,2.0,2.0794415416798357,1994.0,31.0,1990.0,7.9
244.0,118.0,1.0,3.0,74.0,449.0,1.0,5.501258210544727,1998.0,27.0,1990.0,7.5
28.0,123.0,1.0,2.0,23.0,137.0,1.0,3.367295829986474,2001.0,24.0,2000.0,7.7
97.0,92.0,1.0,3.0,59.0,325.0,1.0,4.584967478670572,2014.0,11.0,2010.0,5.4
17.0,108.0,1.0,2.0,26.0,195.0,1.0,2.8903717578961645,2005.0,20.0,2000.0,7.8
168.0,88.0,1.0,3.0,125.0,762.0,1.0,5.1298987149230735,2008.0,17.0,2000.0,7.5
88.0,99.0,0.0,3.0,68.0,429.0,1.0,4.48863636973214,2018.0,7.0,2010.0,6.7
17.0,87.0,1.0,3.0,41.0,219.0,1.0,2.8903717578961645,2014.0,11.0,2010.0,4.4
7.0,97.0,1.0,6.0,22.0,118.0,1.0,2.0794415416798357,2016.0,9.0,2010.0,5.6
58.0,96.0,0.0,1.0,83.0,474.0,1.0,4.07753744390572,2024.0,1.0,2020.0,8.5
8.0,108.0,1.0,2.0,22.0,144.0,1.0,2.1972245773362196,2015.0,10.0,2010.0,5.9
11.0,93.0,1.0,6.0,120.0,782.0,2.0,2.4849066497880004,2016.0,9.0,2010.0,4.8
9.0,94.0,1.0,4.0,35.0,185.0,1.0,2.302585092994046,1993.0,32.0,1990.0,6.3
9.0,96.0,0.0,1.0,31.0,211.0,1.0,2.302585092994046,2022.0,3.0,2020.0,3.2
11.0,91.0,1.0,3.0,52.0,321.0,1.0,2.4849066497880004,2017.0,8.0,2010.0,5.8
171.0,109.0,0.0,2.0,60.0,371.0,1.0,5.147494476813453,2004.0,21.0,2000.0,6.6
886.0,120.0,1.0,5.0,83.0,482.0,2.0,6.787844982309579,2015.0,10.0,2010.0,7.2
106.0,90.0,0.0,5.0,31.0,195.0,2.0,4.672828834461906,2011.0,14.0,2010.0,4.8
64.0,112.0,1.0,3.0,51.0,310.0,1.0,4.174387269895637,2021.0,4.0,2020.0,6.6
49.0,93.0,0.0,4.0,98.0,629.0,1.0,3.912023005428146,2021.0,4.0,2020.0,6.8
75.0,98.0,0.0,3.0,41.0,283.0,1.0,4.330733340286331,2010.0,15.0,2010.0,8.4
55.0,98.0,0.0,3.0,29.0,186.0,1.0,4.02535169073515,2014.0,11.0,2010.0,4.7
23.0,116.0,0.0,1.0,56.0,334.0,1.0,3.1780538303479458,2018.0,7.0,2010.0,4.7
244.0,87.0,0.0,5.0,115.0,716.0,1.0,5.501258210544727,2011.0,14.0,2010.0,5.2
10.0,103.0,1.0,3.0,100.0,595.0,1.0,2.3978952727983707,2012.0,13.0,2010.0,5.3
559.0,113.0,0.0,2.0,30.0,186.0,1.0,6.327936783729195,2005.0,20.0,2000.0,7.9
5.0,117.0,1.0,5.0,15.0,88.0,1.0,1.791759469228055,1997.0,28.0,1990.0,6.0
11.0,108.0,1.0,3.0,45.0,250.0,2.0,2.4849066497880004,2007.0,18.0,2000.0,8.2
53.0,115.0,0.0,3.0,106.0,654.0,1.0,3.9889840465642745,2009.0,16.0,2000.0,7.0
11.0,85.0,0.0,5.0,96.0,558.0,1.0,2.4849066497880004,2004.0,21.0,2000.0,6.5
137.0,94.0,1.0,4.0,19.0,112.0,1.0,4.927253685157205,2003.0,22.0,2000.0,8.1
16.0,120.0,1.0,2.0,25.0,162.0,1.0,2.833213344056216,1999.0,26.0,1990.0,6.4
